TIME,Aircraft.state.pos_ENU[0],Aircraft.state.pos_ENU[1],Aircraft.state.pos_ENU[2],Aircraft.state.pos_mag,Aircraft.state.vel_ENU[0],Aircraft.state.vel_ENU[1],Aircraft.state.vel_ENU[2],Aircraft.state.vel_mag,Aircraft.state.acc_ENU[0],Aircraft.state.acc_ENU[1],Aircraft.state.acc_ENU[2],Aircraft.state.acc_mag,Aircraft.forces.lift_ENU[0],Aircraft.forces.lift_ENU[1],Aircraft.forces.lift_ENU[2],Aircraft.forces.lift_mag,Aircraft.forces.weight_ENU[0],Aircraft.forces.weight_ENU[1],Aircraft.forces.weight_ENU[2],Aircraft.forces.weight_mag,Aircraft.forces.drag_ENU[0],Aircraft.forces.drag_ENU[1],Aircraft.forces.drag_ENU[2],Aircraft.forces.drag_mag,Aircraft.forces.thrust_ENU[0],Aircraft.forces.thrust_ENU[1],Aircraft.forces.thrust_ENU[2],Aircraft.forces.thrust_mag,Aircraft.forces.net_force_ENU[0],Aircraft.forces.net_force_ENU[1],Aircraft.forces.net_force_ENU[2],Aircraft.forces.net_force_mag,Atmosphere.rho
9120.0,1920843.10104,0.0,2126.02271606,1920844.2776,166.301257812,0.0,-0.982873240964,166.304162274,-0.00802187467478,0.0,-4.13963403004e-05,0.00802198148557,0.0,0.0,342537.194721,342537.194721,0.0,0.0,-343350.0,343350.0,-137280.765614,-0.0,811.356407016,825.494451573,137000,0,0,137000,-280.765613617,0.0,-1.44887191051,0,0.994028019379
9122.0,1921175.67147,0.0,2124.05680399,1921176.84565,166.285214063,0.0,-0.982956033645,166.288119295,-0.0080202318588,0.0,-4.13773841773e-05,0.00802033859365,0.0,0.0,342537.049091,342537.049091,0.0,0.0,-343350.0,343350.0,-137280.708115,-0.0,811.502700978,825.573752235,137000,0,0,137000,-280.708115058,0.0,-1.44820844621,0,0.994219420183
9124.0,1921508.20982,0.0,2122.09072641,1921509.38162,166.269173599,0.0,-0.983038788413,166.2720796,-0.00801858926289,0.0,-4.13584283304e-05,0.00801869592181,0.0,0.0,342536.903479,342536.903479,0.0,0.0,-343350.0,343350.0,-137280.650624,-0.0,811.64897582,825.653051931,137000,0,0,137000,-280.650624201,0.0,-1.44754499156,0,0.994410837109
9126.0,1921840.71609,0.0,2120.1244834,1921841.88552,166.253136421,0.0,-0.98312150527,166.256043191,-0.00801694688717,0.0,-4.13394727694e-05,0.00801705347018,0.0,0.0,342536.757887,342536.757887,0.0,0.0,-343350.0,343350.0,-137280.593141,-0.0,811.79523153,825.732350659,137000,0,0,137000,-280.593141051,0.0,-1.44688154693,0,0.994602270151
9128.0,1922173.19029,0.0,2118.15807503,1922174.35736,166.237102527,0.0,-0.983204184216,166.240010067,-0.00801530473177,0.0,-4.13205174995e-05,0.00801541123887,0.0,0.0,342536.612314,342536.612314,0.0,0.0,-343350.0,343350.0,-137280.535666,-0.0,811.941468097,825.811648416,137000,0,0,137000,-280.535665612,0.0,-1.44621811248,0,0.9947937193
9130.0,1922505.63244,0.0,2116.19150138,1922506.79713,166.221071917,0.0,-0.983286825251,166.223980227,-0.00801366279681,0.0,-4.13015625273e-05,0.00801376922803,0.0,0.0,342536.46676,342536.46676,0.0,0.0,-343350.0,343350.0,-137280.478198,-0.0,812.087685508,825.890945199,137000,0,0,137000,-280.478197889,0.0,-1.44555468846,0,0.99498518455
9132.0,1922838.04253,0.0,2114.22476253,1922839.20486,166.205044592,0.0,-0.983369428376,166.20795367,-0.00801202108243,0.0,-4.12826078595e-05,0.00801212743777,0.0,0.0,342536.321225,342536.321225,0.0,0.0,-343350.0,343350.0,-137280.420738,-0.0,812.233883753,825.970241006,137000,0,0,137000,-280.420737885,0.0,-1.44489127508,0,0.995176665893
9134.0,1923170.42057,0.0,2112.25785854,1923171.58053,166.18902055,0.0,-0.983451993591,166.191930397,-0.00801037958874,0.0,-4.12636535009e-05,0.00801048586822,0.0,0.0,342536.175709,342536.175709,0.0,0.0,-343350.0,343350.0,-137280.363286,-0.0,812.38006282,826.049535833,137000,0,0,137000,-280.363285606,0.0,-1.44422787253,0,0.995368163322
9136.0,1923502.76657,0.0,2110.2907895,1923503.92418,166.17299979,0.0,-0.983534520898,166.175910407,-0.00800873831588,0.0,-4.12446994551e-05,0.0080088445195,0.0,0.0,342536.030213,342536.030213,0.0,0.0,-343350.0,343350.0,-137280.305841,-0.0,812.526222698,826.128829678,137000,0,0,137000,-280.305841056,0.0,-1.44356448093,0,0.99555967683
9138.0,1923835.08053,0.0,2108.32355548,1923836.23578,166.156982314,0.0,-0.983617010297,166.159893699,-0.00800709726396,0.0,-4.12257457318e-05,0.00800720339174,0.0,0.0,342535.884736,342535.884736,0.0,0.0,-343350.0,343350.0,-137280.248404,-0.0,812.672363375,826.208122539,137000,0,0,137000,-280.248404239,0.0,-1.44290110061,0,0.995751206408
9140.0,1924167.36247,0.0,2106.35615655,1924168.51536,166.140968119,0.0,-0.983699461789,166.143880273,-0.00800545643311,0.0,-4.12067923379e-05,0.00800556248506,0.0,0.0,342535.739277,342535.739277,0.0,0.0,-343350.0,343350.0,-137280.190975,-0.0,812.81848484,826.287414412,137000,0,0,137000,-280.190975159,0.0,-1.44223773183,0,0.99594275205
9142.0,1924499.61238,0.0,2104.3885928,1924500.76293,166.124957206,0.0,-0.983781875373,166.127870129,-0.00800381582346,0.0,-4.11878392799e-05,0.00800392179959,0.0,0.0,342535.593839,342535.593839,0.0,0.0,-343350.0,343350.0,-137280.133554,-0.0,812.96458708,826.366705294,137000,0,0,137000,-280.133553821,0.0,-1.4415743748,0,0.996134313749
9144.0,1924831.83028,0.0,2102.4208643,1924832.97848,166.108949575,0.0,-0.983864251052,166.111863266,-0.00800217543513,0.0,-4.11688865595e-05,0.00800228133546,0.0,0.0,342535.448419,342535.448419,0.0,0.0,-343350.0,343350.0,-137280.07614,-0.0,813.110670086,826.445995183,137000,0,0,137000,-280.07614023,0.0,-1.44091102958,0,0.996325891496
9146.0,1925164.01617,0.0,2100.45297112,1925165.16202,166.092945224,0.0,-0.983946588825,166.095859684,-0.00800053526824,0.0,-4.11499341883e-05,0.00800064109278,0.0,0.0,342535.303018,342535.303018,0.0,0.0,-343350.0,343350.0,-137280.018734,-0.0,813.256733845,826.525284077,137000,0,0,137000,-280.018734389,0.0,-1.44024769659,0,0.996517485285
9148.0,1925496.17006,0.0,2098.48491335,1925497.31357,166.076944153,0.0,-0.984028888694,166.079859382,-0.00799889532293,0.0,-4.11309821697e-05,0.00799900107168,0.0,0.0,342535.157637,342535.157637,0.0,0.0,-343350.0,343350.0,-137279.961336,-0.0,813.402778346,826.604571972,137000,0,0,137000,-279.961336302,0.0,-1.43958437594,0,0.996709095108
9150.0,1925828.29195,0.0,2096.51669105,1925829.43312,166.060946363,0.0,-0.984111150658,166.063862359,-0.0079972555993,0.0,-4.11120305104e-05,0.00799736127229,0.0,0.0,342535.012275,342535.012275,0.0,0.0,-343350.0,343350.0,-137279.903946,-0.0,813.548803578,826.683858865,137000,0,0,137000,-279.903945976,0.0,-1.43892106786,0,0.996900720957
9152.0,1926160.38186,0.0,2094.5483043,1926161.52068,166.044951852,0.0,-0.984193374719,166.047868616,-0.00799561609749,0.0,-4.10930792219e-05,0.00799572169473,0.0,0.0,342534.866933,342534.866933,0.0,0.0,-343350.0,343350.0,-137279.846563,-0.0,813.694809529,826.763144755,137000,0,0,137000,-279.846563412,0.0,-1.43825777277,0,0.997092362826
9154.0,1926492.43978,0.0,2092.57975317,1926493.57627,166.028960619,0.0,-0.984275560877,166.031878152,-0.00799397681763,0.0,-4.10741283009e-05,0.00799408233913,0.0,0.0,342534.721609,342534.721609,0.0,0.0,-343350.0,343350.0,-137279.789189,-0.0,813.840796188,826.842429637,137000,0,0,137000,-279.789188617,0.0,-1.43759449053,0,0.997284020707
9156.0,1926824.46572,0.0,2090.61103776,1926825.59988,166.012972666,0.0,-0.984357709134,166.015890967,-0.00799233775982,0.0,-4.10551777608e-05,0.0079924432056,0.0,0.0,342534.576305,342534.576305,0.0,0.0,-343350.0,343350.0,-137279.731822,-0.0,813.986763544,826.92171351,137000,0,0,137000,-279.731821594,0.0,-1.43693122163,0,0.997475694593
9158.0,1927156.4597,0.0,2088.64215812,1927157.59153,165.99698799,0.0,-0.984439819489,165.999907059,-0.00799069892421,0.0,-4.10362276049e-05,0.00799080429427,0.0,0.0,342534.43102,342534.43102,0.0,0.0,-343350.0,343350.0,-137279.674462,-0.0,814.132711584,827.00099637,137000,0,0,137000,-279.674462347,0.0,-1.43626796617,0,0.997667384476
9160.0,1927488.42171,0.0,2086.67311433,1927489.55121,165.981006592,0.0,-0.984521891945,165.983926429,-0.00798906031091,0.0,-4.10172778415e-05,0.00798916560527,0.0,0.0,342534.285755,342534.285755,0.0,0.0,-343350.0,343350.0,-137279.617111,-0.0,814.278640299,827.080278215,137000,0,0,137000,-279.617110882,0.0,-1.43560472445,0,0.997859090348
9162.0,1927820.35177,0.0,2084.70390648,1927821.47895,165.965028472,0.0,-0.9846039265,165.967949076,-0.00798742192005,0.0,-4.09983284705e-05,0.00798752713872,0.0,0.0,342534.140509,342534.140509,0.0,0.0,-343350.0,343350.0,-137279.559767,-0.0,814.424549676,827.159559043,137000,0,0,137000,-279.559767202,0.0,-1.43494149647,0,0.998050812204
9164.0,1928152.24988,0.0,2082.73453463,1928153.37473,165.949053628,0.0,-0.984685923157,165.951975,-0.00798578375175,0.0,-4.09793795053e-05,0.00798588889475,0.0,0.0,342533.995282,342533.995282,0.0,0.0,-343350.0,343350.0,-137279.502431,-0.0,814.570439704,827.23883885,137000,0,0,137000,-279.502431311,0.0,-1.43427828269,0,0.998242550034
9166.0,1928484.11604,0.0,2080.76499887,1928485.23858,165.93308206,0.0,-0.984767881916,165.9360042,-0.00798414580613,0.0,-4.09604309443e-05,0.00798425087346,0.0,0.0,342533.850075,342533.850075,0.0,0.0,-343350.0,343350.0,-137279.445103,-0.0,814.716310372,827.318117633,137000,0,0,137000,-279.445103215,0.0,-1.43361508305,0,0.998434303832
9168.0,1928815.95027,0.0,2078.79529926,1928817.07049,165.917113769,0.0,-0.984849802778,165.920036676,-0.00798250808331,0.0,-4.09414828056e-05,0.007982613075,0.0,0.0,342533.704886,342533.704886,0.0,0.0,-343350.0,343350.0,-137279.387783,-0.0,814.862161669,827.39739539,137000,0,0,137000,-279.387782916,0.0,-1.4329518982,0,0.99862607359
9170.0,1929147.75257,0.0,2076.82543589,1929148.87047,165.901148753,0.0,-0.984931685744,165.904072427,-0.00798087058343,0.0,-4.09225350828e-05,0.00798097549948,0.0,0.0,342533.559718,342533.559718,0.0,0.0,-343350.0,343350.0,-137279.33047,-0.0,815.007993583,827.476672118,137000,0,0,137000,-279.33047042,0.0,-1.4322887279,0,0.998817859301
9172.0,1929479.52294,0.0,2074.85540883,1929480.63853,165.885187011,0.0,-0.985013530814,165.888111453,-0.0079792333066,0.0,-4.09035877873e-05,0.00797933814703,0.0,0.0,342533.414568,342533.414568,0.0,0.0,-343350.0,343350.0,-137279.273166,-0.0,815.153806103,827.555947815,137000,0,0,137000,-279.273165731,0.0,-1.43162557256,0,0.999009660958
9174.0,1929811.2614,0.0,2072.88521815,1929812.37468,165.869228545,0.0,-0.98509533799,165.872153754,-0.00797759625294,0.0,-4.08846409293e-05,0.00797770101776,0.0,0.0,342533.269438,342533.269438,0.0,0.0,-343350.0,343350.0,-137279.215869,-0.0,815.299599218,827.635222477,137000,0,0,137000,-279.215868853,0.0,-1.43096243253,0,0.999201478553
9176.0,1930142.96794,0.0,2070.91486394,1930144.07892,165.853273352,0.0,-0.985177107271,165.856199328,-0.00797595942257,0.0,-4.08656945086e-05,0.0079760641118,0.0,0.0,342533.124328,342533.124328,0.0,0.0,-343350.0,343350.0,-137279.15858,-0.0,815.445372917,827.714496103,137000,0,0,137000,-279.15857979,0.0,-1.4302993078,0,0.999393312079
9178.0,1930474.64259,0.0,2068.94434626,1930475.75126,165.837321433,0.0,-0.98525883866,165.840248176,-0.00797432281563,0.0,-4.0846748537e-05,0.00797442742928,0.0,0.0,342532.979237,342532.979237,0.0,0.0,-343350.0,343350.0,-137279.101299,-0.0,815.591127188,827.793768688,137000,0,0,137000,-279.101298547,0.0,-1.42963619879,0,0.999585161528
9180.0,1930806.28533,0.0,2066.9736652,1930807.3917,165.821372788,0.0,-0.985340532157,165.824300298,-0.00797268643224,0.0,-4.08278030144e-05,0.00797279097031,0.0,0.0,342532.834165,342532.834165,0.0,0.0,-343350.0,343350.0,-137279.044025,-0.0,815.73686202,827.873040231,137000,0,0,137000,-279.044025128,0.0,-1.4289731055,0,0.999777026893
9182.0,1931137.89619,0.0,2065.00282082,1931139.00026,165.805427415,0.0,-0.985422187763,165.808355692,-0.0079710502725,0.0,-4.08088579524e-05,0.00797115473502,0.0,0.0,342532.689113,342532.689113,0.0,0.0,-343350.0,343350.0,-137278.98676,-0.0,815.882577402,827.952310728,137000,0,0,137000,-278.986759538,0.0,-1.42831002834,0,0.999968908167
9184.0,1931469.47516,0.0,2063.03181321,1931470.57693,165.789485314,0.0,-0.985503805479,165.792414358,-0.00796941433655,0.0,-4.07899133512e-05,0.00796951872353,0.0,0.0,342532.54408,342532.54408,0.0,0.0,-343350.0,343350.0,-137278.929502,-0.0,816.028273322,828.031580178,137000,0,0,137000,-278.929501779,0.0,-1.42764696729,0,1.00016080534
9186.0,1931801.02225,0.0,2061.06064244,1931802.12173,165.773546486,0.0,-0.985585385306,165.776476296,-0.00796777862451,0.0,-4.07709692272e-05,0.00796788293596,0.0,0.0,342532.399066,342532.399066,0.0,0.0,-343350.0,343350.0,-137278.872252,-0.0,816.17394977,828.110848576,137000,0,0,137000,-278.872251858,0.0,-1.42698392295,0,1.00035271841
9188.0,1932132.53747,0.0,2059.08930859,1932133.63467,165.757610929,0.0,-0.985666927245,165.760541505,-0.0079661431365,0.0,-4.07520255772e-05,0.00796624737244,0.0,0.0,342532.254072,342532.254072,0.0,0.0,-343350.0,343350.0,-137278.81501,-0.0,816.319606735,828.190115922,137000,0,0,137000,-278.815009778,0.0,-1.4263208952,0,1.00054464737
9190.0,1932464.02083,0.0,2057.11781172,1932465.11574,165.741678642,0.0,-0.985748431296,165.744609985,-0.00796450787265,0.0,-4.07330824062e-05,0.00796461203308,0.0,0.0,342532.109098,342532.109098,0.0,0.0,-343350.0,343350.0,-137278.757776,-0.0,816.465244204,828.269382211,137000,0,0,137000,-278.757775543,0.0,-1.42565788422,0,1.0007365922
9192.0,1932795.47233,0.0,2055.14615193,1932796.56495,165.725749626,0.0,-0.985829897461,165.728681736,-0.00796287283307,0.0,-4.07141397291e-05,0.00796297691801,0.0,0.0,342531.964143,342531.964143,0.0,0.0,-343350.0,343350.0,-137278.700549,-0.0,816.610862168,828.34864744,137000,0,0,137000,-278.700549157,0.0,-1.42499489052,0,1.00092855291
9194.0,1933126.89198,0.0,2053.17432928,1933127.98231,165.709823881,0.0,-0.98591132574,165.712756756,-0.00796123801788,0.0,-4.06951975427e-05,0.00796134202735,0.0,0.0,342531.819207,342531.819207,0.0,0.0,-343350.0,343350.0,-137278.643331,-0.0,816.756460614,828.427911609,137000,0,0,137000,-278.643330626,0.0,-1.42433191399,0,1.00112052948
9196.0,1933458.27978,0.0,2051.20234385,1933459.36784,165.693901405,0.0,-0.985992716135,165.696835046,-0.00795960342721,0.0,-4.06762558651e-05,0.00795970736122,0.0,0.0,342531.674292,342531.674292,0.0,0.0,-343350.0,343350.0,-137278.58612,-0.0,816.902039532,828.507174712,137000,0,0,137000,-278.586119952,0.0,-1.42366895528,0,1.00131252191
9198.0,1933789.63574,0.0,2049.23019571,1933790.72152,165.677982198,0.0,-0.986074068647,165.680916606,-0.00795796906118,0.0,-4.06573146898e-05,0.00795807291974,0.0,0.0,342531.529395,342531.529395,0.0,0.0,-343350.0,343350.0,-137278.528917,-0.0,817.047598911,828.586436749,137000,0,0,137000,-278.528917141,0.0,-1.42300601414,0,1.00150453018
9200.0,1934120.95988,0.0,2047.25788494,1934122.04338,165.66206626,0.0,-0.986155383276,165.665001433,-0.00795633491991,0.0,-4.06383740283e-05,0.00795643870304,0.0,0.0,342531.384518,342531.384518,0.0,0.0,-343350.0,343350.0,-137278.471722,-0.0,817.193138739,828.665697716,137000,0,0,137000,-278.471722197,0.0,-1.42234309099,0,1.0016965543
9202.0,1934452.25218,0.0,2045.28541162,1934453.33342,165.64615359,0.0,-0.986236660024,165.649089529,-0.00795470100352,0.0,-4.06194338891e-05,0.00795480471123,0.0,0.0,342531.239661,342531.239661,0.0,0.0,-343350.0,343350.0,-137278.414535,-0.0,817.338659005,828.74495761,137000,0,0,137000,-278.414535123,0.0,-1.42168018612,0,1.00188859426
9204.0,1934783.51267,0.0,2043.31277582,1934784.59164,165.630244188,0.0,-0.986317898892,165.633180893,-0.00795306731213,0.0,-4.06004942754e-05,0.00795317094443,0.0,0.0,342531.094823,342531.094823,0.0,0.0,-343350.0,343350.0,-137278.357356,-0.0,817.484159698,828.824216428,137000,0,0,137000,-278.357355924,0.0,-1.42101729964,0,1.00208065004
9206.0,1935114.74135,0.0,2041.33997762,1935115.81805,165.614338053,0.0,-0.986399099881,165.617275524,-0.00795143384586,0.0,-4.05815551922e-05,0.00795153740277,0.0,0.0,342530.950005,342530.950005,0.0,0.0,-343350.0,343350.0,-137278.300185,-0.0,817.629640808,828.903474169,137000,0,0,137000,-278.300184605,0.0,-1.42035443173,0,1.00227272164
9208.0,1935445.93822,0.0,2039.3670171,1935447.01265,165.598435186,0.0,-0.986480262991,165.601373422,-0.00794980060483,0.0,-4.05626166495e-05,0.00794990408637,0.0,0.0,342530.805206,342530.805206,0.0,0.0,-343350.0,343350.0,-137278.243021,-0.0,817.775102323,828.982730829,137000,0,0,137000,-278.243021169,0.0,-1.41969158273,0,1.00246480906
9210.0,1935777.10329,0.0,2037.39389432,1935778.17546,165.582535584,0.0,-0.986561388224,165.585474586,-0.00794816758917,0.0,-4.05436786507e-05,0.00794827099534,0.0,0.0,342530.660427,342530.660427,0.0,0.0,-343350.0,343350.0,-137278.185866,-0.0,817.920544232,829.061986405,137000,0,0,137000,-278.185865621,0.0,-1.41902875277,0,1.00265691228
9212.0,1936108.23657,0.0,2035.42060937,1936109.30648,165.566639249,0.0,-0.986642475582,165.569579016,-0.00794653479899,0.0,-4.05247412007e-05,0.00794663812982,0.0,0.0,342530.515668,342530.515668,0.0,0.0,-343350.0,343350.0,-137278.128718,-0.0,818.065966523,829.141240895,137000,0,0,137000,-278.128717965,0.0,-1.41836594202,0,1.0028490313
9214.0,1936439.33806,0.0,2033.44716232,1936440.40572,165.55074618,0.0,-0.986723525064,165.553686712,-0.00794490223442,0.0,-4.05058043078e-05,0.00794500548991,0.0,0.0,342530.370928,342530.370928,0.0,0.0,-343350.0,343350.0,-137278.071578,-0.0,818.211369187,829.220494296,137000,0,0,137000,-278.071578205,0.0,-1.41770315077,0,1.00304116611
9216.0,1936770.40777,0.0,2031.47355325,1936771.47318,165.534856375,0.0,-0.986804536673,165.537797673,-0.00794326989557,0.0,-4.04868679753e-05,0.00794337307574,0.0,0.0,342530.226207,342530.226207,0.0,0.0,-343350.0,343350.0,-137278.014446,-0.0,818.356752212,829.299746606,137000,0,0,137000,-278.014446345,0.0,-1.41704037914,0,1.0032333167
9218.0,1937101.44571,0.0,2029.49978223,1937102.50886,165.518969835,0.0,-0.986885510409,165.521911898,-0.00794163778257,0.0,-4.04679322133e-05,0.00794174088743,0.0,0.0,342530.081507,342530.081507,0.0,0.0,-343350.0,343350.0,-137277.957322,-0.0,818.502115586,829.378997821,137000,0,0,137000,-277.95732239,0.0,-1.41637762747,0,1.00342548307
9220.0,1937432.45189,0.0,2027.52584933,1937433.51279,165.50308656,0.0,-0.986966446273,165.506029387,-0.00794000589553,0.0,-4.04489970267e-05,0.00794010892509,0.0,0.0,342529.936826,342529.936826,0.0,0.0,-343350.0,343350.0,-137277.900206,-0.0,818.6474593,829.458247939,137000,0,0,137000,-277.900206343,0.0,-1.41571489593,0,1.0036176652
9222.0,1937763.4263,0.0,2025.55175465,1937764.48496,165.487206548,0.0,-0.987047344267,165.490150141,-0.00793837423457,0.0,-4.04300624172e-05,0.00793847718886,0.0,0.0,342529.792164,342529.792164,0.0,0.0,-343350.0,343350.0,-137277.843098,-0.0,818.792783341,829.537496957,137000,0,0,137000,-277.84309821,0.0,-1.4150521846,0,1.0038098631
9224.0,1938094.36896,0.0,2023.57749824,1938095.42537,165.4713298,0.0,-0.987128204392,165.474274157,-0.00793674279982,0.0,-4.04111283998e-05,0.00793684567884,0.0,0.0,342529.647523,342529.647523,0.0,0.0,-343350.0,343350.0,-137277.785998,-0.0,818.938087699,829.616744872,137000,0,0,137000,-277.785997994,0.0,-1.41438949399,0,1.00400207675
9226.0,1938425.27987,0.0,2021.60308018,1938426.33405,165.455456314,0.0,-0.987209026649,165.458401436,-0.00793511159139,0.0,-4.03921949694e-05,0.00793521439516,0.0,0.0,342529.502901,342529.502901,0.0,0.0,-343350.0,343350.0,-137277.728906,-0.0,819.083372363,829.695991682,137000,0,0,137000,-277.728905699,0.0,-1.41372682393,0,1.00419430615
9228.0,1938756.15904,0.0,2019.62850056,1938757.21098,165.439586091,0.0,-0.987289811039,165.442531977,-0.0079334806094,0.0,-4.03732621444e-05,0.00793358333794,0.0,0.0,342529.358299,342529.358299,0.0,0.0,-343350.0,343350.0,-137277.671821,-0.0,819.228637322,829.775237385,137000,0,0,137000,-277.671821329,0.0,-1.41306417505,0,1.00438655129
9230.0,1939087.00648,0.0,2017.65375945,1939088.05618,165.42371913,0.0,-0.987370557563,165.426665781,-0.00793184985398,0.0,-4.0354329923e-05,0.0079319525073,0.0,0.0,342529.213716,342529.213716,0.0,0.0,-343350.0,343350.0,-137277.614745,-0.0,819.373882565,829.854481976,137000,0,0,137000,-277.614744889,0.0,-1.41240154731,0,1.00457881216
9232.0,1939417.82219,0.0,2015.67885691,1939418.86966,165.40785543,0.0,-0.987451266223,165.410802845,-0.00793021932524,0.0,-4.03353983087e-05,0.00793032190335,0.0,0.0,342529.069153,342529.069153,0.0,0.0,-343350.0,343350.0,-137277.557676,-0.0,819.519108081,829.933725455,137000,0,0,137000,-277.557676383,0.0,-1.41173894081,0,1.00477108875
9234.0,1939748.60618,0.0,2013.70379304,1939749.65142,165.391994991,0.0,-0.987531937019,165.394943171,-0.0079285890233,0.0,-4.03164673164e-05,0.00792869152622,0.0,0.0,342528.92461,342528.92461,0.0,0.0,-343350.0,343350.0,-137277.500616,-0.0,819.664313859,830.012967817,137000,0,0,137000,-277.500615815,0.0,-1.41107635607,0,1.00496338106
9236.0,1940079.35846,0.0,2011.7285679,1940080.40147,165.376137813,0.0,-0.987612569954,165.379086757,-0.00792695894828,0.0,-4.02975369428e-05,0.00792706137602,0.0,0.0,342528.780086,342528.780086,0.0,0.0,-343350.0,343350.0,-137277.443563,-0.0,819.809499889,830.09220906,137000,0,0,137000,-277.44356319,0.0,-1.410413793,0,1.00515568908
9238.0,1940410.07903,0.0,2009.75318157,1940411.11981,165.360283895,0.0,-0.987693165028,165.363233603,-0.00792532910029,0.0,-4.02786072011e-05,0.00792543145287,0.0,0.0,342528.635583,342528.635583,0.0,0.0,-343350.0,343350.0,-137277.386519,-0.0,819.954666158,830.171449182,137000,0,0,137000,-277.38651851,0.0,-1.40975125204,0,1.0053480128
9240.0,1940740.76789,0.0,2007.77763413,1940741.80646,165.344433237,0.0,-0.987773722242,165.347383709,-0.00792369947947,0.0,-4.02596780914e-05,0.00792380175689,0.0,0.0,342528.491099,342528.491099,0.0,0.0,-343350.0,343350.0,-137277.329482,-0.0,820.099812658,830.25068818,137000,0,0,137000,-277.329481781,0.0,-1.4090887332,0,1.00554035222
9242.0,1941071.42506,0.0,2005.80192564,1941072.46141,165.328585838,0.0,-0.987854241598,165.331537074,-0.00792207008592,0.0,-4.02407496253e-05,0.00792217228821,0.0,0.0,342528.346634,342528.346634,0.0,0.0,-343350.0,343350.0,-137277.272453,-0.0,820.244939375,830.329926051,137000,0,0,137000,-277.272453007,0.0,-1.40842623689,0,1.00573270732
9244.0,1941402.05055,0.0,2003.8260562,1941403.08468,165.312741698,0.0,-0.987934723098,165.315693698,-0.00792044091976,0.0,-4.02218218061e-05,0.00792054304694,0.0,0.0,342528.20219,342528.20219,0.0,0.0,-343350.0,343350.0,-137277.215432,-0.0,820.3900463,830.409162792,137000,0,0,137000,-277.215432192,0.0,-1.40776376321,0,1.0059250781
